episodes,win_rate,loss_rate,bust_rate,avg_reward,policy_loss,value_loss,entropy
33432,0.3759723422644771,0.557476231633535,0.4874675885911841,-0.1815038893690579,0.001954530773218721,0.16628527417778968,0.0365554224466905
34621,0.3582842724978974,0.5567703952901598,0.4894869638351556,-0.1984861227922624,-0.0007728821015916765,0.17543426044285299,0.03934703667182475
35791,0.3504273504273504,0.5777777777777777,0.5068376068376068,-0.22735042735042735,0.0038041068124584853,0.1614480646327138,0.0349708752008155
36953,0.35972461273666095,0.5636833046471601,0.49139414802065406,-0.20395869191049915,0.003760197362862527,0.16952661257237195,0.03772925371304155
38123,0.3230769230769231,0.588034188034188,0.5136752136752136,-0.26495726495726496,0.0015174304251559078,0.1645775731652975,0.03297348499763757
39278,0.37056277056277054,0.5575757575757576,0.4857142857142857,-0.18701298701298702,0.0007215728051960469,0.1700553882867098,0.03222863585688174
40444,0.3747855917667238,0.548885077186964,0.46569468267581476,-0.17409948542024015,0.001898918260121718,0.1735362445935607,0.043375937012024225
41607,0.3619948409286328,0.5769561478933792,0.4926913155631986,-0.21496130696474636,0.0019893621909432115,0.17142379991710185,0.03989674209151417
42788,0.3674851820491109,0.5740897544453852,0.5055038103302286,-0.20660457239627433,0.00038387742824852467,0.16167251542210578,0.032564630010165276
43927,0.35645302897278314,0.5671641791044776,0.5100965759438104,-0.21071115013169447,0.0008970586350187659,0.16893119998276235,0.02989277958404273
45091,0.3436426116838488,0.5781786941580757,0.5128865979381443,-0.2345360824742268,-0.0011087418242823333,0.16237882021814584,0.041114879143424335
46261,0.36752136752136755,0.5581196581196581,0.4905982905982906,-0.1905982905982906,-0.00040029222145676613,0.16625340823084117,0.039087413786910476
47434,0.37681159420289856,0.5498721227621484,0.47655583972719523,-0.17306052855924978,0.0010165856045205146,0.16837209276854992,0.03969777401071042
48593,0.3770491803278688,0.5366695427092321,0.4710957722174288,-0.15962036238136323,0.0017374444985762238,0.16969493962824345,0.03746857156511396
49756,0.31986242476354254,0.5975924333619949,0.5253654342218401,-0.27773000859845226,0.001616060663945973,0.16005538646131753,0.0394453564658761
50928,0.35238907849829354,0.5836177474402731,0.5085324232081911,-0.23122866894197952,0.0012456689903046936,0.16387085039168597,0.04643000704236329
52075,0.34524847428073235,0.5745422842197035,0.5074106364428945,-0.22929380993897122,0.0009530544804874808,0.1628089439123869,0.0364065783796832
53253,0.38200339558573854,0.5297113752122241,0.45161290322580644,-0.14770797962648557,0.0009757646505022422,0.1690253173932433,0.05041732906829566
54395,0.3660245183887916,0.5569176882661997,0.4842381786339755,-0.19089316987740806,0.0015381046279799194,0.16371285617351533,0.036971591669134794
55553,0.3860103626943005,0.5414507772020726,0.47063903281519864,-0.15544041450777202,0.0005339371564332396,0.16820856407284737,0.027910787612199783
