episode,training_reward,training_loss,expected_return,sharpe_ratio,win_rate
1,-1.0,,-1.0,0.0,0.0
2,-2.0,,-1.0,0.0,0.0
3,-3.0,,-0.6666666666666666,-0.1414213562373095,0.0
4,-2.0,,-0.5,-0.1,0.0
5,-2.0,,-0.6,-0.1224744871391589,0.0
6,-2.0,,-0.5,-0.1,0.0
7,-2.0,,-0.7142857142857143,-0.10206207261596575,0.0
8,-1.75,,-0.375,-0.03375263702778072,0.125
9,-1.3055555555555556,,-0.1111111111111111,-0.0086386842558136,0.2222222222222222
10,-1.1555555555555554,,-0.2,-0.016012815380508715,0.2
11,-1.0545454545454547,,0.0,0.0,0.2727272727272727
12,-0.9545454545454546,,0.0,0.0,0.25
13,-1.0384615384615383,,0.0,0.0,0.23076923076923078
14,-1.10989010989011,,-0.21428571428571427,-0.015056568396854866,0.21428571428571427
15,-1.1714285714285713,,-0.2,-0.014535047493345277,0.2
16,-1.825,,-0.375,-0.025087260300212723,0.1875
17,-1.2720588235294117,,-0.35294117647058826,-0.02429328990536748,0.17647058823529413
18,-1.3137254901960784,,-0.5,-0.032539568672798426,0.16666666666666666
19,-1.9122807017543861,,-0.3684210526315789,-0.023078316568852543,0.21052631578947367
20,-1.1789473684210527,,-0.45,-0.028193917035448733,0.2
21,-1.2190476190476192,,-0.42857142857142855,-0.0274625188963809,0.19047619047619047
22,-1.8744588744588744,,-0.45454545454545453,-0.029721914913888196,0.18181818181818182
23,-1.2885375494071147,,-0.5217391304347826,-0.034132807439314454,0.17391304347826086
24,-1.8876811594202898,,-0.4583333333333333,-0.03001612869991,0.20833333333333334
25,-1.1833333333333331,,-0.56,-0.035514240260228876,0.2
26,-1.2153846153846155,,-0.5384615384615384,-0.034740416688982555,0.19230769230769232
27,-1.2450142450142452,,-0.6296296296296297,-0.039588446790772905,0.18518518518518517
28,-1.2724867724867726,,-0.6071428571428571,-0.038766739795920116,0.17857142857142858
29,-1.2980295566502462,,-0.5862068965517241,-0.037994163282752305,0.1724137931034483
30,-1.9770114942528736,,-0.5666666666666667,-0.03726600872182023,0.16666666666666666
31,-1.3440860215053765,,-0.5483870967741935,-0.036578176047514496,0.16129032258064516
32,-1.3649193548387097,,-0.53125,-0.03592707615783057,0.15625
