episode,training_reward,training_loss,expected_return,sharpe_ratio,win_rate
1,-0.2,,0.0,0.0,0.0
2,0.63,,1.0,0.1,0.5
3,-0.49864882940929395,,0.3333333333333333,0.02672612419124244,0.3333333333333333
4,1.4603248365517163,,1.0,0.06324555320336758,0.5
5,-1.5182165766042448,,0.2,0.00936585811581694,0.4
6,0.46788068296311613,,0.3333333333333333,0.01690308509457033,0.5
7,1.042586626009799,,0.5714285714285714,0.02981423969999719,0.5714285714285714
8,0.5979414211842815,,0.625,0.034752402342845795,0.625
9,0.09241211124863777,,0.5555555555555556,0.032547227745205964,0.5555555555555556
10,-1.4649193457154397,,0.2,0.010314212462587933,0.5
11,-0.012138715319943864,,0.18181818181818182,0.00982946374365981,0.45454545454545453
12,-1.0485663123920534,,0.0,0.0,0.4166666666666667
13,-0.5807571807571813,,-0.07692307692307693,-0.004233337566673016,0.38461538461538464
14,-0.6069920608170686,,-0.14285714285714285,-0.008084520834544433,0.35714285714285715
15,-0.6297223092222017,,-0.2,-0.011624763874381928,0.3333333333333333
16,-0.6496262317839809,,-0.25,-0.0149071198499986,0.3125
17,-1.6688801651086458,,-0.4117647058823529,-0.023516959923918855,0.29411764705882354
18,-1.1869173546095255,,-0.5,-0.028734788556634545,0.2777777777777778
19,1.3237274701859572,,-0.3157894736842105,-0.01692997943949301,0.3157894736842105
20,-0.2424732561056912,,-0.3,-0.016489491297879383,0.3
21,0.3444114938939457,,-0.23809523809523808,-0.013249973500079499,0.3333333333333333
22,-0.1472509835041833,,-0.22727272727272727,-0.012940173534066748,0.3181818181818182
23,-0.15866553484797957,,-0.21739130434782608,-0.012651134984231436,0.30434782608695654
24,-0.669828916006823,,-0.25,-0.014797908710009702,0.2916666666666667
25,-0.18012048129990355,,-0.24,-0.014492584511891098,0.28
26,-1.690734020854284,,-0.34615384615384615,-0.020261843976747622,0.2692307692307692
27,-0.20064293740380562,,-0.3333333333333333,-0.019867985355975653,0.25925925925925924
28,-0.20810556285503198,,-0.32142857142857145,-0.019496236506476604,0.25
29,-1.2161991606705316,,-0.3793103448275862,-0.023006712855065812,0.2413793103448276
30,-1.7253114576933557,,-0.4666666666666667,-0.02764833769366775,0.23333333333333334
31,-1.348803335170541,,-0.5161290322580645,-0.03067859955389482,0.22580645161290322
32,-0.35930733877934723,,-0.5,-0.03015113445777636,0.21875
33,0.7678857959668778,,-0.42424242424242425,-0.025128535551620833,0.24242424242424243
34,-0.3344400654927996,,-0.4117647058823529,-0.024733283866815066,0.23529411764705882
35,-1.8437648361953622,,-0.4857142857142857,-0.028629104738305145,0.22857142857142856
36,1.2762418056592095,,-0.3888888888888889,-0.021993447826234323,0.25
37,-0.32240278233580966,,-0.3783783783783784,-0.021680036457887884,0.24324324324324326
38,-1.722041438826598,,-0.4473684210526316,-0.02523855763930628,0.23684210526315788
39,-0.22799480239021858,,-0.4358974358974359,-0.02489256503794047,0.23076923076923078
40,-0.8481176326678614,,-0.45,-0.025991594201605843,0.225
41,-1.7387493595792602,,-0.5121951219512195,-0.029189197891862743,0.21951219512195122
42,0.6456907245682593,,-0.4523809523809524,-0.025478693440930837,0.23809523809523808
43,-0.2269307672316035,,-0.4418604651162791,-0.025161700837909813,0.23255813953488372
44,-0.23107303937769239,,-0.4318181818181818,-0.02485625283121278,0.22727272727272727
45,-0.23502739563381306,,-0.4222222222222222,-0.02456166527476341,0.2222222222222222
46,-0.8576648413115318,,-0.43478260869565216,-0.025540472211939846,0.21739130434782608
47,-0.743549119771448,,-0.44680851063829785,-0.026499609419066105,0.2127659574468085
48,-0.24737105414890032,,-0.4375,-0.02620295878412405,0.20833333333333334
49,-1.8761078774743443,,-0.4897959183673469,-0.028951406439202847,0.20408163265306123
50,0.25277052107730524,,-0.46,-0.027255700173861253,0.22
51,0.26625299335364966,,-0.43137254901960786,-0.02562647884338478,0.23529411764705882
52,0.7796429983581212,,-0.38461538461538464,-0.02262235015895634,0.25
53,-0.21539262890735106,,-0.37735849056603776,-0.022397104689446532,0.24528301886792453
54,-0.8278961876238347,,-0.3888888888888889,-0.023268787336008675,0.24074074074074073
55,-1.7238741161257356,,-0.43636363636363634,-0.025784102555612403,0.23636363636363636
56,-1.3417645035274062,,-0.4642857142857143,-0.02747364647363515,0.23214285714285715
57,-1.2328917293829897,,-0.49122807017543857,-0.0291161615782696,0.22807017543859648
58,-1.2370660326367584,,-0.5172413793103449,-0.030714755841697566,0.22413793103448276
59,-0.24055237041012997,,-0.5084745762711864,-0.030429030972509225,0.22033898305084745
60,-1.7441044954453553,,-0.55,-0.032593486802027796,0.21666666666666667
61,-0.24755461135659002,,-0.5409836065573771,-0.032297112073308695,0.21311475409836064
62,-0.2501748676133717,,-0.532258064516129,-0.0320086779088629,0.20967741935483872
63,-1.2532334801823366,,-0.5555555555555556,-0.033471756970985436,0.20634920634920634
64,-1.2567221449785937,,-0.578125,-0.03490100142326873,0.203125
65,-1.8894921801338722,,-0.6153846153846154,-0.03683859759970251,0.2
66,-0.2632199778405559,,-0.6060606060606061,-0.03652092449507987,0.19696969696969696
67,-0.26541985738117974,,-0.5970149253731343,-0.036211330396806796,0.19402985074626866
68,-0.26755371415633855,,-0.5882352941176471,-0.035909478570327065,0.19117647058823528
69,-0.2696244519777161,,-0.5797101449275363,-0.03561505160830618,0.18840579710144928
70,-1.2721147165443378,,-0.6,-0.03692744729379981,0.18571428571428572
71,-0.2745424769494635,,-0.5915492957746479,-0.036631312222520356,0.18309859154929578
72,-1.9147934622152207,,-0.625,-0.0383859011445578,0.18055555555555555
73,-1.2799476659683695,,-0.6438356164383562,-0.039623315198510846,0.1780821917808219
74,-0.2821777468901112,,-0.6351351351351351,-0.03931299771052337,0.17567567567567569
75,-1.2843461152899756,,-0.6533333333333333,-0.04051939860140688,0.17333333333333334
76,-1.2869126121677605,,-0.6710526315789473,-0.041703928507502465,0.17105263157894737
77,-0.28897331615902977,,-0.6623376623376623,-0.041385525902751706,0.16883116883116883
78,0.7152644401058199,,-0.6282051282051282,-0.038824138168979394,0.1794871794871795
79,-0.2805285585719386,,-0.620253164556962,-0.03854088288494571,0.17721518987341772
80,-1.2825803708108428,,-0.6375,-0.03968060631575342,0.175
81,1.0794675997886416,,-0.5925925925925926,-0.035993701653267804,0.18518518518518517
82,0.2308757119335617,,-0.573170731707317,-0.034830107107789596,0.1951219512195122
83,-0.2656701315635812,,-0.5662650602409639,-0.03459437884662996,0.1927710843373494
84,0.6046766785013971,,-0.5357142857142857,-0.03245314204295137,0.20238095238095238
85,0.2465067108253799,,-0.5176470588235295,-0.03138536622352262,0.21176470588235294
86,-0.25034414890393386,,-0.5116279069767442,-0.031184505407921236,0.20930232558139536
87,-0.25217203639081065,,-0.5057471264367817,-0.030987452302158592,0.20689655172413793
88,-0.2539576596135822,,-0.5,-0.030794088102571986,0.20454545454545456
89,0.7493190900625963,,-0.47191011235955055,-0.028847079172600182,0.21348314606741572
90,-0.7476221380653512,,-0.4777777777777778,-0.029352390616606282,0.2111111111111111
91,-0.2495978470954179,,-0.4725274725274725,-0.029176859571213375,0.2087912087912088
