episode,training_reward,training_loss,expected_return,sharpe_ratio,win_rate
1,-0.05,-0.08125681636738591,0.0,0.0,0.0
2,1.47,1.008437566459179,1.0,0.1,0.5
3,-0.7413214418284182,0.44448553025722504,0.3333333333333333,0.02672612419124244,0.3333333333333333
4,-0.03173312715100695,0.009898679330945015,0.25,0.022941573387056175,0.25
5,-0.04632920241795013,0.005941770446952432,0.2,0.020412414523193152,0.2
6,2.2171172412394253,2.512184798717499,0.6666666666666666,0.04850712500726658,0.3333333333333333
7,-0.01955929100779706,-0.05343973491108045,0.5714285714285714,0.044172610429938614,0.2857142857142857
8,1.4864529560412088,0.8607384487986565,0.75,0.057735026918962574,0.375
9,0.7561664542741896,0.24882112443447113,0.7777777777777778,0.06337502222976298,0.4444444444444444
10,-2.2479568914704293,3.5774764344096184,0.4,0.02461829819586655,0.4
11,-1.5216448192883416,1.6473143099186318,0.18181818181818182,0.010721125348377948,0.36363636363636365
12,-2.2790613925981678,2.6260976269841194,-0.08333333333333333,-0.004512936824065242,0.3333333333333333
13,2.222466063380788,2.63216894865036,0.15384615384615385,0.007868894753646338,0.38461538461538464
14,0.7251875084131425,0.4442025174700275,0.21428571428571427,0.011298653657320641,0.42857142857142855
15,-2.2648831264113927,2.1763829216361046,0.0,0.0,0.4
16,-0.0225,-0.011162960669025779,0.0,0.0,0.375
17,-0.027205882352941177,-0.001974954269826412,0.0,0.0,0.35294117647058826
18,-1.5325531116918096,0.9552496299147606,-0.1111111111111111,-0.005902813361009553,0.3333333333333333
19,-0.7879818684043801,0.18232936412096024,-0.15789473684210525,-0.008567932169663096,0.3157894736842105
20,-0.0418045300854857,0.19559791311621666,-0.15,-0.008349455099870649,0.3
21,-0.04472783878832627,-0.024909744504839182,-0.14285714285714285,-0.008146881698903527,0.2857142857142857
22,-0.047376894822856744,-0.00952483993023634,-0.13636363636363635,-0.007958371636159364,0.2727272727272727
23,-2.3011719662780656,1.726257011294365,-0.2608695652173913,-0.014699878726500758,0.2608695652173913
24,-0.054729799032473325,0.05173027515411377,-0.25,-0.014383899044561523,0.25
25,-2.335784532979026,1.8116348361751689,-0.36,-0.020154866806007518,0.24
26,-0.06090366067564877,0.07865775004029274,-0.34615384615384615,-0.019748051956851722,0.23076923076923078
27,-1.5633113146769024,0.798522874712944,-0.4074074074074074,-0.02330424792338697,0.2222222222222222
28,-1.5987792836890196,0.6970065411078394,-0.4642857142857143,-0.02665300196340371,0.21428571428571427
29,-0.06844385742950149,0.216444980353117,-0.4482758620689655,-0.026157418189029846,0.20689655172413793
30,2.1850775981044,4.661676958203316,-0.3333333333333333,-0.018569533817705187,0.23333333333333334
31,-0.061451411985618494,0.07281536608934402,-0.3225806451612903,-0.01825741858350554,0.22580645161290322
32,-0.06278794459594629,0.06822904478758574,-0.3125,-0.01796053020267749,0.21875
33,-0.06404051873434702,-0.02131858898792416,-0.30303030303030304,-0.017677669529663688,0.21212121212121213
34,-0.06521673051880783,0.07847459241747856,-0.29411764705882354,-0.017407765595569787,0.20588235294117646
35,-0.0663232895278465,0.03473050007596612,-0.2857142857142857,-0.017149858514250885,0.2
36,-0.0673661442773198,0.0009403091389685869,-0.2777777777777778,-0.01690308509457033,0.19444444444444445
37,-0.10228675956335367,-0.023984262409309398,-0.2702702702702703,-0.01666666666666667,0.1891891891891892
38,-0.06928134152894261,0.00802626833319664,-0.2631578947368421,-0.01643989873053573,0.18421052631578946
39,-0.0701626375884255,0.0034816406841855496,-0.2564102564102564,-0.016222142113076255,0.1794871794871795
40,-0.07099827354999905,0.0028962395153939724,-0.25,-0.016012815380508715,0.175
41,-0.0717916700045628,-0.0038936260825721547,-0.24390243902439024,-0.015811388300841896,0.17073170731707318
42,-0.07254591549956652,-0.013215894861787092,-0.23809523809523808,-0.015617376188860606,0.16666666666666666
43,-0.07326380580290545,-0.002625465756864287,-0.23255813953488372,-0.015430334996209192,0.16279069767441862
44,-0.07394787772936118,-0.010759929185951478,-0.22727272727272727,-0.015249857033260464,0.1590909090909091
45,-0.07460043838778327,0.0002826408963301219,-0.2222222222222222,-0.01507556722888818,0.15555555555555556
46,-0.8255126608293618,0.2323680967092514,-0.2391304347826087,-0.01635247121743766,0.15217391304347827
47,-0.07639408058806547,0.0035383887898206012,-0.23404255319148937,-0.016172973351011803,0.14893617021276595
48,-0.07695749622669934,-0.0004841947229579091,-0.22916666666666666,-0.015999259555534592,0.14583333333333334
49,-0.07749700943582802,-0.010298166870597925,-0.22448979591836735,-0.015831025718843605,0.14285714285714285
50,-0.07801408878872026,0.0009436444670427591,-0.22,-0.015667989653329203,0.14
51,-0.07851008555552527,-0.007150541878218064,-0.21568627450980393,-0.015509889104689353,0.13725490196078433
52,-0.07898624515879178,-0.009454731621190149,-0.21153846153846154,-0.015356479977354,0.1346153846153846
53,-0.07944371731397235,-0.004356526871561073,-0.20754716981132076,-0.015207534749256606,0.1320754716981132
54,-0.07988356502758306,0.0037884411758568604,-0.2037037037037037,-0.01506284105253009,0.12962962962962962
55,-0.08030677260026743,-0.012178712320746854,-0.2,-0.014922200399985517,0.12727272727272726
56,-0.0807142527607246,-0.0027174880156053405,-0.19642857142857142,-0.014785427040001051,0.125
57,-0.0811068530385732,0.004682587808929384,-0.19298245614035087,-0.014652346924794751,0.12280701754385964
58,-0.08148536146914112,0.00467520416714251,-0.1896551724137931,-0.014522796779047591,0.1206896551724138
59,-0.08185051171041549,-0.002386085663601989,-0.1864406779661017,-0.01439662325754188,0.11864406779661017
60,-0.08220298764156717,-0.0004252008511684835,-0.18333333333333332,-0.014273682181932354,0.11666666666666667
61,-0.0825434275032566,-0.0007927366532385349,-0.18032786885245902,-0.014153837848011918,0.11475409836065574
62,-0.08287242763207245,-0.004757238561978738,-0.1774193548387097,-0.014036962395903968,0.11290322580645161
63,-0.08319054583473168,-0.009215396773470275,-0.1746031746031746,-0.013922935236535755,0.1111111111111111
64,-0.08349830444190477,-0.011154186402563937,-0.171875,-0.013811642528543671,0.109375
65,-0.08379619307656841,-0.010055553633719683,-0.16923076923076924,-0.01370297670045216,0.1076923076923077
66,-0.08408467116751246,0.0074132523259322625,-0.16666666666666666,-0.013596836013566977,0.10606060606060606
67,-0.08436417023493203,-0.002126716326074529,-0.16417910447761194,-0.013493124161545408,0.1044776119402985
68,-0.08463509597183261,-0.004077669756952673,-0.16176470588235295,-0.013391749903060957,0.10294117647058823
69,-0.08489783014219707,-0.0012000140159216244,-0.15942028985507245,-0.013292626724377874,0.10144927536231885
70,-0.08515273231444358,-0.0036368714038985672,-0.15714285714285714,-0.013195672528999381,0.1
71,-0.08540014144659425,-0.002422284997010138,-0.15492957746478872,-0.013100809351859102,0.09859154929577464
72,-0.08564037733773104,0.00019193311482013087,-0.1527777777777778,-0.013007963095794522,0.09722222222222222
73,-0.0858737419587019,-0.002268186422787366,-0.1506849315068493,-0.012917063288278071,0.0958904109589041
74,-0.08610052067362392,0.0017672298126854002,-0.14864864864864866,-0.012828042856590857,0.0945945945945946
75,-0.08632098336248721,-0.0014955177746287518,-0.14666666666666667,-0.012740837919809128,0.09333333333333334
76,-0.08653538545406653,0.0014286354589785333,-0.14473684210526316,-0.012655387596137513,0.09210526315789473
77,-0.08674396887738266,-0.0005608893534372328,-0.14285714285714285,-0.0125716338242686,0.09090909090909091
78,-0.08694696293910123,-0.0025401439825145644,-0.14102564102564102,-0.012489521197577859,0.08974358974358974
79,-0.08714458513350132,0.001265800877717993,-0.13924050632911392,-0.012408996810078054,0.08860759493670886
80,-0.08733704189097671,-0.00047765446076653006,-0.1375,-0.012330010113159963,0.0875
81,-0.08752452927043765,0.00030297430123482627,-0.13580246913580246,-0.012252512782238104,0.08641975308641975
82,-0.08770723360045243,-0.003166465384310868,-0.13414634146341464,-0.012176458592502163,0.08536585365853659
83,-0.08788533207349739,-0.011858134644025853,-0.13253012048192772,-0.012101803303048242,0.08433734939759036
84,-0.08805899329726333,-0.0006265951324166963,-0.13095238095238096,-0.012028504548730215,0.08333333333333333
85,-0.08822837780659175,-0.0005894836678237425,-0.12941176470588237,-0.011956521739130433,0.08235294117647059
86,-0.08839363853927862,-0.002716694549008025,-0.12790697674418605,-0.011885815964102592,0.08139534883720931
87,-0.08855492127868278,0.0003457485859570397,-0.12643678160919541,-0.011816349905387243,0.08045977011494253
88,-0.08871236506580656,0.00037629861552090915,-0.125,-0.01174808775384403,0.07954545454545454
89,-0.08886610258327424,0.00022747139537671046,-0.12359550561797752,-0.011680995131883542,0.07865168539325842
90,-0.08901626051341652,-0.0009735860749060521,-0.12222222222222222,-0.011615039020717142,0.07777777777777778
91,-0.08916295987247297,0.0010766727764348616,-0.12087912087912088,-0.011550187692075008,0.07692307692307693
92,-0.08930631632274774,-0.0003721300202244038,-0.11956521739130435,-0.01148641064407171,0.07608695652173914
93,-0.08944644046439529,-0.0045543287601503835,-0.11827956989247312,-0.011423678540924756,0.07526881720430108
94,-0.08958343810836768,0.003019299658262753,-0.11702127659574468,-0.0113619631562556,0.07446808510638298
95,-0.08971741053192606,-0.002322251669738762,-0.11578947368421053,-0.011301237319724048,0.07368421052631578
96,-0.08984845471799999,-0.000559402033815104,-0.11458333333333333,-0.011241474866767107,0.07291666666666667
97,-0.08997666357957211,0.0011564839096536161,-0.1134020618556701,-0.011182650591230867,0.07216494845360824
98,-0.09010212617016837,-0.0051122431441399385,-0.11224489795918367,-0.011124740200700773,0.07142857142857142
