episode,training_reward,training_loss,expected_return,sharpe_ratio,win_rate
1,-1.7,,-3.0,0.0,0.0
2,-0.43000000000000005,,-1.5,-0.1,0.0
3,-1.4700891862868637,,-1.6666666666666667,-0.1336306209562122,0.0
4,-0.9803384098818599,,-1.5,-0.1341640786499874,0.0
5,0.3855518361607492,,-0.8,-0.04649905549752772,0.2
6,-0.7831830181826871,,-0.8333333333333334,-0.052999894000317994,0.16666666666666666
7,-1.8129797631052553,,-1.1428571428571428,-0.06963106238227915,0.14285714285714285
8,-0.3327201275328369,,-1.0,-0.06324555320336758,0.125
9,1.2113681796934057,,-0.5555555555555556,-0.028490144114909487,0.2222222222222222
10,-1.7517186081286946,,-0.8,-0.04020151261036849,0.2
11,0.7690909956627563,,-0.5454545454545454,-0.02646486548347385,0.2727272727272727
12,-0.9053960964535821,,-0.5833333333333334,-0.029501482637276272,0.25
13,-0.8350946222761269,,-0.6153846153846154,-0.03233808333817773,0.23076923076923078
14,-1.2431502336730036,,-0.7142857142857143,-0.038235955645093626,0.21428571428571427
15,-0.8836935242221564,,-0.7333333333333333,-0.040601740878905924,0.2
16,-1.7715024033925517,,-0.875,-0.047739603762933146,0.1875
17,1.2450814765746874,,-0.6470588235294118,-0.03238096451752051,0.23529411764705882
18,-0.23612096884639838,,-0.6111111111111112,-0.03137738479618213,0.2222222222222222
19,1.2786071177810798,,-0.42105263157894735,-0.020439045212303837,0.2631578947368421
20,1.315629790381628,,-0.25,-0.01167217983139177,0.3
21,-1.6744808195805654,,-0.38095238095238093,-0.017549599722874273,0.2857142857142857
22,-1.1882382628902484,,-0.45454545454545453,-0.021166687833365082,0.2727272727272727
23,-0.6997331815745503,,-0.4782608695652174,-0.022739701341354883,0.2608695652173913
24,0.3081829592496042,,-0.4166666666666667,-0.0200320770053751,0.2916666666666667
25,-0.18322644048909137,,-0.4,-0.0196116135138184,0.28
26,-0.6925267952224715,,-0.4230769230769231,-0.021118729535445573,0.2692307692307692
27,1.2169365834198833,,-0.2962962962962963,-0.014317709206610112,0.2962962962962963
28,-1.348254383782033,,-0.35714285714285715,-0.0173657177911797,0.2857142857142857
29,-1.6870522582359484,,-0.4482758620689655,-0.021576949235052,0.27586206896551724
30,0.22191577045723895,,-0.4,-0.019425717247145285,0.3
31,-1.262150641217926,,-0.45161290322580644,-0.02208081042567791,0.2903225806451613
32,0.32849767590913176,,-0.40625,-0.02002371073743133,0.3125
33,-0.16570679786936882,,-0.3939393939393939,-0.019706019534202056,0.30303030303030304
34,-1.7587478789206983,,-0.47058823529411764,-0.023318561493163564,0.29411764705882354
35,-0.18195235319219377,,-0.45714285714285713,-0.022965192844961322,0.2857142857142857
36,-0.18828095755605387,,-0.4444444444444444,-0.022627416997969524,0.2777777777777778
37,-0.38561446983694203,,-0.43243243243243246,-0.02230411993403617,0.2702702702702703
38,-1.700985665418612,,-0.5,-0.025552318137486325,0.2631578947368421
39,-0.20739888803675793,,-0.48717948717948717,-0.025201510181171328,0.2564102564102564
40,-0.712847709329102,,-0.5,-0.02617119612951068,0.25
41,1.2931282320806414,,-0.4146341463414634,-0.02112494083745658,0.2682926829268293
42,-0.2995371710068507,,-0.40476190476190477,-0.020860858692482984,0.2619047619047619
43,-0.7057125026539455,,-0.4186046511627907,-0.021805770678180274,0.2558139534883721
44,-1.2113468901362283,,-0.45454545454545453,-0.02376913442707642,0.25
45,1.2937486864741077,,-0.37777777777777777,-0.019290799548120567,0.26666666666666666
46,1.3093544480138661,,-0.30434782608695654,-0.015228190164113285,0.2826086956521739
47,-0.18540516148659933,,-0.2978723404255319,-0.015061601901917732,0.2765957446808511
48,-1.6908735287893097,,-0.3541666666666667,-0.01775559808135991,0.2708333333333333
49,1.313070782926258,,-0.2857142857142857,-0.014071950894605839,0.2857142857142857
50,-0.7723438779203345,,-0.3,-0.0149071198499986,0.28
51,-0.18709532440712928,,-0.29411764705882354,-0.014757033402523883,0.27450980392156865
52,-1.3811115350694425,,-0.3269230769230769,-0.016447591351204025,0.2692307692307692
53,-1.1970079493953496,,-0.3584905660377358,-0.018087856802622093,0.2641509433962264
54,-0.2014365263764915,,-0.35185185185185186,-0.01791416799299713,0.25925925925925924
55,-0.20517598143160665,,-0.34545454545454546,-0.017745388518643358,0.2545454545454545
56,-0.2087798221520346,,-0.3392857142857143,-0.017581291382077972,0.25
57,-0.21225527258356436,,-0.3333333333333333,-0.017421664013428945,0.24561403508771928
58,-1.2161187069025294,,-0.3620689655172414,-0.018965152905065202,0.2413793103448276
59,-0.2198619721293609,,-0.3559322033898305,-0.018798015443535113,0.23728813559322035
60,-0.22298138317712157,,-0.35,-0.01863522038227507,0.23333333333333334
61,-0.4505113945216873,,-0.3442622950819672,-0.018476582887214554,0.22950819672131148
62,0.2778200623748649,,-0.3225806451612903,-0.017381449986274954,0.24193548387096775
63,-0.326814032832149,,-0.31746031746031744,-0.017238817250844786,0.23809523809523808
64,-1.2217912876713026,,-0.34375,-0.01869245911381455,0.234375
65,-0.7253617180910163,,-0.35384615384615387,-0.019372242215214767,0.23076923076923078
66,-0.22836072721290432,,-0.3484848484848485,-0.019219459217076993,0.22727272727272727
67,-0.23102557854435898,,-0.34328358208955223,-0.01907023498098978,0.22388059701492538
68,-1.234068109261248,,-0.36764705882352944,-0.020448572301894084,0.22058823529411764
69,-0.23703086742884918,,-0.36231884057971014,-0.020293705316861484,0.21739130434782608
70,0.7668043327763829,,-0.32857142857142857,-0.018308829320868407,0.22857142857142856
71,-1.2298154251027744,,-0.352112676056338,-0.019640642685025717,0.22535211267605634
72,-0.23271202377173694,,-0.3472222222222222,-0.019498549751802187,0.2222222222222222
73,-0.2350972922091208,,-0.3424657534246575,-0.019359496830604374,0.2191780821917808
74,-0.23741714279963674,,-0.33783783783783783,-0.01922337704551407,0.21621621621621623
75,-0.2396742199062435,,-0.3333333333333333,-0.019090088708030313,0.21333333333333335
76,-0.24187102746261924,,-0.32894736842105265,-0.018959534997776573,0.21052631578947367
77,0.7616953931963395,,-0.2987012987012987,-0.01712986977268392,0.22077922077922077
78,-1.235164131916512,,-0.32051282051282054,-0.01838782158627461,0.21794871794871795
79,-0.2377410590303604,,-0.31645569620253167,-0.018267163670179432,0.21518987341772153
80,-0.23984885479876994,,-0.3125,-0.018148850216015693,0.2125
81,-0.24190387966190197,,-0.30864197530864196,-0.018032806270159595,0.20987654320987653
82,-0.24390808338624734,,-0.3048780487804878,-0.017918960191475784,0.2073170731707317
83,-0.2458633209854102,,-0.30120481927710846,-0.017807243465445342,0.20481927710843373
84,-0.7479791695119582,,-0.30952380952380953,-0.018390294226929917,0.20238095238095238
85,-0.7502545597049249,,-0.3176470588235294,-0.01896617463075636,0.2
86,-0.2522755774223674,,-0.313953488372093,-0.018851641583336562,0.19767441860465115
87,-0.2540465531075563,,-0.3103448275862069,-0.018739158715485645,0.19540229885057472
88,0.6217771611919495,,-0.2840909090909091,-0.01706454825800219,0.20454545454545456
89,0.7574575486646962,,-0.25842696629213485,-0.015448423676837412,0.21348314606741572
90,-0.2394049211152391,,-0.25555555555555554,-0.01536032294532869,0.2111111111111111
91,0.7636058496923912,,-0.23076923076923078,-0.013808619268474851,0.21978021978021978
92,-0.23339355945490625,,-0.22826086956521738,-0.013731944418607067,0.21739130434782608
93,-0.7354290787378693,,-0.23655913978494625,-0.014291741759205431,0.21505376344086022
94,-1.35605016628396,,-0.2553191489361702,-0.01541504986616124,0.2127659574468085
95,0.7647267090761454,,-0.23157894736842105,-0.013920705247695231,0.22105263157894736
96,-1.2327607945116257,,-0.25,-0.015018785229652765,0.21875
97,-0.23488952682697656,,-0.24742268041237114,-0.01493943134136878,0.21649484536082475
98,-0.23662800218535765,,-0.24489795918367346,-0.0148613221385421,0.21428571428571427
99,-0.23833095370451948,,-0.24242424242424243,-0.014784425419091456,0.21212121212121213
100,-0.23999945581785173,,-0.24,-0.014708710135363803,0.21
101,-0.34829052435819735,,-0.21,0.011412537853628,0.05
102,-0.8537787242191907,,-0.22,0.009325048082403139,0.05
103,-1.3556336458842018,,-0.22,0.005229465636923781,0.05
104,1.1483582804642591,,-0.18,0.009298135910606155,0.06
105,-0.3464211184536363,,-0.2,0.009298135910606155,0.06
106,-1.8479491936901522,,-0.22,0.0042045517888870294,0.06
107,-0.5242159033900017,,-0.19,0.0042045517888870294,0.06
108,-1.3503340777663027,,-0.21,0.0013485223234378915,0.06
109,-0.3511908866059373,,-0.24,0.0013485223234378915,0.06
110,-0.3511908866059373,,-0.21,0.0013485223234378915,0.06
111,-0.3511908866059373,,-0.23,0.0013485223234378915,0.06
112,-0.3511908866059373,,-0.22,0.0013485223234378915,0.06
113,-1.351986043138995,,-0.23,-0.0013019994534207442,0.06
114,-1.3535253040477344,,-0.23,-0.0037823473723611694,0.06
115,-0.35426940842341675,,-0.22,-0.0037823473723611694,0.06
116,0.4733640558890841,,-0.17,-0.0012217856249971879,0.07
117,-1.850493179302524,,-0.23,-0.007088812050083359,0.06
118,0.6484954107484511,,-0.21,-0.004593152121746253,0.07
119,-0.3467558912730478,,-0.24,-0.004593152121746254,0.07
120,-1.3473949501935896,,-0.29,-0.0067233485235529186,0.07
121,1.1570285146262003,,-0.23,-0.003181602722446295,0.08
122,-0.3379089616334678,,-0.21,-0.003181602722446295,0.08
123,-0.3379089616334678,,-0.2,-0.003181602722446295,0.08
124,-1.3385120032116873,,-0.23,-0.005191741316511652,0.08
125,-1.3396951553535872,,-0.25,-0.007125443195446191,0.08
126,-1.340835071607981,,-0.26,-0.00899146216449108,0.08
127,-0.34139487729869467,,-0.29,-0.00899146216449108,0.08
128,-0.34139487729869467,,-0.27,-0.00899146216449108,0.08
129,-1.3419366268659432,,-0.26,-0.010797294055319786,0.08
130,0.49092582968929865,,-0.25,-0.008652646258364614,0.09
131,-1.3337169282161574,,-0.25,-0.010403781128827408,0.09
132,-1.334753011246803,,-0.28,-0.01210625636051527,0.09
133,0.6693530096460677,,-0.26,-0.01005037815259212,0.1
134,0.6785620704561172,,-0.21,-0.008076053660350276,0.11
135,1.1880201277612235,,-0.18,-0.005190187135570821,0.12
136,0.6928858877186574,,-0.16,-0.005190187135570821,0.12
137,1.1976900891006976,,-0.13,-0.0025095158621038843,0.13
138,-1.7977397823010708,,-0.13,-0.003289758474798845,0.13
139,-0.2979738550848793,,-0.13,-0.003289758474798845,0.13
140,1.206773638766822,,-0.09,-0.0007981123024616241,0.14
141,-0.28847886738147693,,-0.12,-0.0007981123024616241,0.14
142,1.2117605663092617,,-0.09,0.0,0.14
143,-0.288,,-0.08,0.0,0.14
144,-1.7886884283908213,,-0.09,-0.0022947613027383806,0.14
145,-1.2898231326025296,,-0.14,-0.003782347372361169,0.14
146,1.214422921833088,,-0.14,-0.0014745798506793626,0.15
147,1.223773576364661,,-0.11,0.0007198343995498363,0.16
148,-1.7722062500110556,,-0.11,-0.0014073344364024971,0.16
149,-0.27284440066184146,,-0.14,-0.0014073344364024967,0.16
150,-0.27284440066184146,,-0.13,-0.0014073344364024967,0.16
151,-0.27284440066184146,,-0.13,-0.0014073344364024967,0.16
152,-0.27284440066184146,,-0.11,-0.0014073344364024967,0.16
153,-0.27284440066184146,,-0.09,-0.0014073344364024967,0.16
154,1.2317843330805405,,-0.06,0.0006884447048703766,0.17
155,-0.2635869331770777,,-0.06,0.0006884447048703766,0.17
156,-1.7641980232855703,,-0.09,-0.0013485223234378915,0.17
157,-0.2648091133940627,,-0.09,-0.0013485223234378915,0.17
158,-1.7653963261043921,,-0.1,-0.0033058980245364313,0.17
159,-0.2659835388147218,,-0.1,-0.003305898024536432,0.17
160,0.7384185070826677,,-0.08,-0.0019657450332381575,0.18
161,-0.2571794470199429,,-0.08,-0.0019657450332381575,0.18
162,-0.25678797341875587,,-0.09,-0.0006608330292813731,0.18
163,-0.25639649981756885,,-0.09,-0.0006608330292813731,0.18
164,1.2481907050120078,,-0.04,0.0012965164026406896,0.19
165,-0.2472220901584156,,-0.03,0.0012965164026406898,0.19
166,0.7571605992678497,,-0.01,0.0025721478235254717,0.2
