episode,training_reward,training_loss,expected_return,sharpe_ratio,win_rate
1,0.0,,0.0,0.0,0.0
2,0.0,,0.0,0.0,0.0
3,0.0,,0.0,0.0,0.0
4,0.0,,0.0,0.0,0.0
5,-3.0,,-0.6,-0.05,0.0
6,2.0,,-0.16666666666666666,-0.011396057645963794,0.16666666666666666
7,3.0,,0.2857142857142857,0.01632993161855452,0.2857142857142857
8,-3.0,,-0.125,-0.006362847629757777,0.25
9,1.0,,0.0,0.0,0.3333333333333333
10,-1.0,,-0.1,-0.005513178464199712,0.3
11,0.0,,-0.09090909090909091,-0.005255883312276367,0.2727272727272727
12,-1.0,,-0.16666666666666666,-0.00995037190209989,0.25
13,0.0,,-0.15384615384615385,-0.009556369651349931,0.23076923076923078
14,0.0,,-0.14285714285714285,-0.009205746178983232,0.21428571428571427
15,-3.0,,-0.3333333333333333,-0.02008048322256247,0.2
16,-1.0,,-0.375,-0.023214696976024105,0.1875
17,0.0,,-0.35294117647058826,-0.022485950669875847,0.17647058823529413
18,0.0,,-0.3333333333333333,-0.021821789023599235,0.16666666666666666
19,-3.0,,-0.47368421052631576,-0.02957583509553487,0.15789473684210525
20,0.0,,-0.45,-0.028764124744526685,0.15
21,0.0,,-0.42857142857142855,-0.02801577628641106,0.14285714285714285
22,-1.0,,-0.45454545454545453,-0.030316953129541618,0.13636363636363635
23,0.0,,-0.43478260869565216,-0.029591497808609108,0.13043478260869565
24,1.0,,-0.375,-0.025568594537721125,0.16666666666666666
25,0.0,,-0.36,-0.025019312478739498,0.16
26,-3.0,,-0.46153846153846156,-0.030779350562554625,0.15384615384615385
27,-3.0,,-0.5555555555555556,-0.03589790793088691,0.14814814814814814
28,0.0,,-0.5357142857142857,-0.035170205792418016,0.14285714285714285
29,0.0,,-0.5172413793103449,-0.034485036740377714,0.13793103448275862
30,0.0,,-0.5,-0.033838412609620616,0.13333333333333333
31,0.0,,-0.4838709677419355,-0.033226849873294544,0.12903225806451613
32,0.0,,-0.46875,-0.03264729040547648,0.125
33,0.0,,-0.45454545454545453,-0.03209703693831847,0.12121212121212122
34,0.0,,-0.4411764705882353,-0.031573700098058585,0.11764705882352941
35,2.0,,-0.37142857142857144,-0.025865845502878515,0.14285714285714285
36,3.0,,-0.2777777777777778,-0.01826960238104674,0.16666666666666666
