episodes,win_rate,loss_rate,bust_rate,avg_reward,policy_loss,value_loss,entropy
50390,0.369296833064949,0.5780998389694042,0.00966183574879227,-0.2088030059044552,-0.023422575613949448,0.009113082441763254,0.1686952150426805
52246,0.3890086206896552,0.5625,0.0005387931034482759,-0.17349137931034483,-0.0007261251739691943,0.000544069008878978,0.20860101226717234
54061,0.36473829201101926,0.5636363636363636,0.007713498622589532,-0.19889807162534434,-0.01583175458945334,0.006855811437981174,0.19057353995740414
55867,0.38205980066445183,0.5675526024363233,0.004429678848283499,-0.18549280177187155,-0.011667403747560456,0.003900935120691429,0.17560894498601556
57697,0.3743169398907104,0.5693989071038251,0.001639344262295082,-0.19508196721311474,-0.007880270970053971,0.0019132702976207838,0.18774596322327852
59546,0.3656030286641428,0.5851811790156841,0.0,-0.21957815035154138,-0.0007705382420681417,2.857988315554394e-05,0.20425554905086757
61322,0.393018018018018,0.5608108108108109,0.0011261261261261261,-0.1677927927927928,-0.008051299315411597,0.002259734863787344,0.21128607764840127
63145,0.3823368074602304,0.562260010970927,0.0021941854086670325,-0.17992320351069666,-0.00886601182864979,0.002408829209684882,0.18998498264700175
64979,0.39912758996728465,0.5501635768811342,0.0005452562704471102,-0.1510359869138495,-0.004658151949115563,0.0005133004318395251,0.17712098751217126
66770,0.38860971524288107,0.5516471245114462,0.0,-0.16303740926856505,-0.005256853369064629,2.4889918415738065e-05,0.2510991578921676
68531,0.3895513912549688,0.5576377058489494,0.0068143100511073255,-0.16808631459398068,-0.016034778696484862,0.007063834307518846,0.20368080269545316
70346,0.3928374655647383,0.5570247933884298,0.0022038567493112946,-0.16418732782369147,-0.008055863052140922,0.001957456644117883,0.19643978718668223
72173,0.4088669950738916,0.5440613026819924,0.0005473453749315818,-0.13519430760810072,-0.004553895394201391,0.0009360408788211316,0.20713988952338697
74005,0.38318777292576417,0.5567685589519651,0.0,-0.17358078602620086,-0.008277211245149374,2.6418862796617758e-05,0.2271416638046503
75831,0.3778751369112815,0.5651697699890471,0.013143483023001095,-0.18729463307776562,-0.02442464681225829,0.013725803539273329,0.21218401975929738
77671,0.4027173913043478,0.5472826086956522,0.011956521739130435,-0.14456521739130435,-0.02554910790640861,0.01150911723379977,0.18144633807241917
79553,0.37194473963868224,0.5738575982996812,0.003188097768331562,-0.20191285866099895,-0.010499144438654184,0.0030291770728581467,0.1563563697040081
81423,0.3716577540106952,0.5759358288770053,0.0010695187165775401,-0.20427807486631017,-0.005903729755664245,0.001018195110987108,0.15293643483892083
83295,0.3712606837606838,0.5795940170940171,0.0,-0.20833333333333334,-0.005518312467029318,2.8226041081325093e-05,0.1697792060673237
85159,0.3669527896995708,0.5686695278969958,0.0,-0.2017167381974249,-0.0003552745736669749,1.1494808018142066e-05,0.16663167849183083
87007,0.4025974025974026,0.5508658008658008,0.0,-0.14826839826839827,-0.0007998092740308493,6.619417138153949e-06,0.17617186550050973
88869,0.3920515574650913,0.5531686358754028,0.0005370569280343716,-0.1611170784103115,-0.0028571720409672706,0.00049435894063663,0.17954546567052604
90707,0.3988030467899891,0.5565832426550599,0.0,-0.15778019586507072,-0.001408382214140147,8.236316492116203e-06,0.17689433842897415
92544,0.3658138268916712,0.5846488840500816,0.0,-0.21883505715841045,-0.000814646267099306,1.2910657540032844e-05,0.17396494653075933
94390,0.3781148429035753,0.5682556879739978,0.0010834236186348862,-0.19014084507042253,-0.005690945498645306,0.0009935952074783927,0.1698789121583104
96221,0.403604587657018,0.5401419989077008,0.0,-0.1365374112506827,-0.0014986882801167668,1.8661858587165624e-05,0.19936315286904574
98041,0.3989010989010989,0.5461538461538461,0.001098901098901099,-0.14725274725274726,-0.004801547387614846,0.0009918573077698056,0.18827656675130128
99872,0.3937738940469689,0.551611141452758,0.0,-0.1578372474057892,-0.0009333879104815423,1.8367931443208362e-05,0.18177236076444386
101719,0.37357877639415266,0.5804006497022198,0.0005414185165132648,-0.20682187330806714,-0.0031694047618657352,0.0004974988648200451,0.1841355249285698
103564,0.37181571815718156,0.5718157181571816,0.0,-0.2,-0.0020624186843633653,1.1678334050202466e-05,0.1789200661703944
105446,0.37778958554729014,0.5791710945802337,0.0,-0.2013815090329437,-0.0004975874093361199,1.0912062356283058e-05,0.19249189104884862
107308,0.40655209452201935,0.5402792696025779,0.0,-0.13372717508055854,-0.020959904021583497,2.0264908744138666e-05,0.2586333880200982
109085,0.37478897017445134,0.5672481710748453,0.026449071468767585,-0.19245920090039392,-0.03313982284162194,0.025540598656516523,0.22861854508519172
110917,0.38155021834061137,0.5715065502183406,0.012008733624454149,-0.18995633187772926,-0.025574527936987577,0.010520818782242713,0.18244877140969037
112796,0.4097924427887174,0.5412453432676956,0.0010643959552953698,-0.13145290047897817,-0.005654521856922656,0.001152779566564277,0.1724313974380493
114686,0.4,0.5497354497354497,0.0,-0.14973544973544972,-0.002041342595475726,3.1613686792297814e-05,0.19722674321383238
116527,0.3747963063552417,0.5692558392178164,0.0,-0.1944595328625747,-0.0050939273263793435,1.5700726214618045e-05,0.19398276507854462
118366,0.3681348558999456,0.5807504078303426,0.000543773790103317,-0.21261555193039697,-0.004851162654813379,0.0009414008479666335,0.18935353271663188
120222,0.3954741379310345,0.5522629310344828,0.0005387931034482759,-0.1567887931034483,-0.0029214948997832836,0.0005076105149214527,0.20143909342586994
122053,0.3817586018569088,0.5647187329328236,0.0005461496450027307,-0.1829601310759148,-0.0027271016588201746,0.0004989772104750046,0.19610632471740247
123866,0.39658025372311084,0.5504688361831219,0.0005515719801434088,-0.15388858246001103,-0.000534595048520714,0.0005092894357744626,0.20987239778041838
125659,0.3809258226436141,0.5649749023982152,0.0005577244841048522,-0.18404907975460122,-0.001752973406109959,0.00049896841046575,0.2281607473269105
127404,0.37822349570200575,0.5530085959885387,0.0028653295128939827,-0.17478510028653296,-0.008870440407190473,0.0024822911181104244,0.21356589533388615
129146,0.3622273249138921,0.574052812858783,0.002296211251435132,-0.21182548794489092,-0.008224680507555603,0.0024106981853037725,0.20448582395911216
130929,0.3853056646102075,0.5608524957936063,0.0005608524957936063,-0.17554683118339875,0.0003139746200758964,0.0005039283761618663,0.22213063295930624
132693,0.3633786848072562,0.576530612244898,0.0011337868480725624,-0.21315192743764172,-0.005724684288725257,0.0014149746816883636,0.2087482012808323
134493,0.38333333333333336,0.565,0.0,-0.18166666666666667,-0.0021632100106216967,1.6970376395875065e-05,0.2010363072156906
136308,0.3608815426997245,0.5856749311294766,0.0,-0.22479338842975208,-0.0035641836118884386,2.065542533955522e-05,0.20856167152523994
138158,0.35783783783783785,0.5891891891891892,0.0005405405405405405,-0.23135135135135135,-0.0013756605301750823,0.0005099584504591803,0.19360884223133326
139988,0.37595628415300547,0.5726775956284152,0.000546448087431694,-0.19672131147540983,-0.004710406728554517,0.0009283099943104389,0.18259284775704146
141829,0.3617599130907116,0.5893536121673004,0.0,-0.2275936990765888,-0.002582983346655965,1.6822308134578633e-05,0.2041311914101243
143644,0.39228650137741045,0.5570247933884298,0.0011019283746556473,-0.16473829201101928,-0.004580439999699593,0.000993528347225947,0.1927818251773715
145418,0.3906426155580609,0.5529875986471251,0.0,-0.16234498308906425,-0.0023120105732232334,1.369585239672233e-05,0.2219107925891876
147202,0.3834080717488789,0.5532511210762332,0.0005605381165919282,-0.16984304932735425,-0.004551859357161447,0.0005049571962899791,0.191755460947752
149009,0.3702268954067515,0.5733259546209186,0.0,-0.20309905921416713,-0.004607516803662293,1.6672879883117276e-05,0.23485884070396423
150823,0.4002205071664829,0.5374862183020949,0.0016538037486218302,-0.1372657111356119,-0.006394018908031285,0.0019287155130996326,0.20595689229667186
152616,0.3814835471277189,0.5633017289459007,0.0005577244841048522,-0.18181818181818182,-0.0032916143478360026,0.00050597303354607,0.19927780460566283
154448,0.38155021834061137,0.5633187772925764,0.0005458515283842794,-0.18176855895196506,-0.0010292947554262355,0.0005155282052555776,0.20476117487996817
156271,0.36697750959956116,0.5754251234229293,0.0005485463521667581,-0.20844761382336807,-0.004196675264392979,0.0005135603613780404,0.2028960870578885
158092,0.3651839648544756,0.5766062602965404,0.0,-0.2114222954420648,-0.006635046657174825,1.283210600604434e-05,0.21354367565363647
159863,0.40033879164313946,0.5437605872388481,0.0,-0.14342179559570864,-0.0032017669698689135,1.4450195806148258e-05,0.23563922755420208
161596,0.4039238315060589,0.5406809001731102,0.001154068090017311,-0.13675706866705137,-0.004415660491213202,0.0009885896396554018,0.22321881745010613
163341,0.36848137535816616,0.5896848137535816,0.0,-0.22120343839541548,-0.005598896276205778,2.1165382941035203e-05,0.2249952832236886
165047,0.37221570926143027,0.567409144196952,0.0005861664712778429,-0.1951934349355217,0.011952791837393307,0.0005052326823147268,0.23586636930704116
166740,0.36326048434731245,0.5800354400472534,0.0005906674542232723,-0.21677495569994093,-0.0032214302918873727,0.0005024055688238604,0.24723315965384246
168504,0.3673469387755102,0.5793650793650794,0.0005668934240362812,-0.21201814058956917,-0.0013890960603021086,0.0004967062222988261,0.2323665289208293
170189,0.3887240356083086,0.5584569732937685,0.0005934718100890207,-0.16973293768545994,0.0022188484261278065,0.0004977142541463308,0.25307140927761795
171854,0.384984984984985,0.5669669669669669,0.0006006006006006006,-0.18198198198198198,-0.00406159182311967,0.0004958460981697499,0.23642517402768135
173590,0.38536866359447003,0.5616359447004609,0.002304147465437788,-0.17626728110599077,-0.00798813623841852,0.0019445765042178209,0.22574878856539726
175294,0.3755868544600939,0.5733568075117371,0.0,-0.1977699530516432,-0.0009132653998676687,1.0791309097157865e-05,0.2414136253297329
177031,0.3805411629245826,0.5647668393782384,0.0011514104778353484,-0.18422567645365573,-0.0024524638429284096,0.0009827047497083185,0.22452852204442025
178713,0.3799048751486326,0.558858501783591,0.0017835909631391202,-0.1789536266349584,-0.008087166654877364,0.0019189723735962617,0.2328418979421258
180445,0.38394919168591224,0.5565819861431871,0.0011547344110854503,-0.17263279445727484,-0.0062955953238997605,0.0009923490085157027,0.2222501927986741
182158,0.4022183304144775,0.5394045534150613,0.0,-0.13718622300058378,-0.0017606963636353612,1.2285141843904058e-05,0.21888292115181684
183882,0.3845707656612529,0.5574245939675174,0.0,-0.1728538283062645,-0.00337783963768743,1.3541757084567507e-05,0.21393360048532487
185589,0.36203866432337434,0.5735207967193907,0.0005858230814294083,-0.2114821323960164,-0.0023077638004906477,0.0004953277095694375,0.20871195401996373
187283,0.37839433293978747,0.564935064935065,0.0005903187721369539,-0.18654073199527746,-0.0018241121317259968,0.0004920886212119058,0.2229708157479763
189055,0.3888261851015801,0.5620767494356659,0.001693002257336343,-0.17325056433408578,-0.0059921479318290945,0.0014575826980887997,0.23368670865893365
190742,0.4048606994665086,0.5376407824540604,0.0011855364552459987,-0.13278008298755187,-0.007594374462496489,0.001786917455206094,0.25396373998373745
192433,0.39207569485511534,0.5493790656416322,0.002365464222353637,-0.15730337078651685,-0.008624396240338682,0.0019172215501839674,0.24484229050576686
194115,0.3882282996432818,0.5475624256837098,0.005945303210463734,-0.15933412604042807,-0.015148447826504707,0.005938679311930173,0.2420725466683507
195856,0.4003446295232625,0.5416427340608846,0.0017231476163124641,-0.14129810453762207,-0.008202362406882458,0.001455025040786495,0.23152632731944323
197573,0.38672102504368083,0.5463016889924287,0.0,-0.15958066394874781,0.0002156281378120184,1.9532205828909355e-05,0.22454660814255475
199283,0.3649122807017544,0.5754385964912281,0.0017543859649122807,-0.21052631578947367,-0.006137234624475241,0.0014824431739157262,0.22931770980358124
200997,0.411318553092182,0.5373395565927654,0.0,-0.12602100350058343,-0.00479449377162382,2.1215025265064467e-05,0.22317613735795022
